smiles,LOG_MDR1-MDCK_ER
Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,-0.172614085
Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,-0.319064179
Cn1nc(CNC(=O)C2CCC2)c2ccccc21,-0.179136093
Cn1nc(C2CCNCC2)c2cccnc21,0.836347585
Cn1nc(C2CC2)c2[nH]c(-c3cccc(CN4CCOCC4)c3)nc21,1.715892652
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,0.709326696
Cn1cnnc1NC(=O)c1cnn2c1CCCC2,0.596126048
Cn1cnnc1CNc1ccccc1C#N,0.659309751
Cn1cnnc1CCn1ccnc1-c1cc2ccccc2s1,2.12642685
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,1.900949917
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,0.568639918
Cn1cnnc1-c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)OCCO3)c1,1.227585992
Cn1cncc1CCNC(=O)[C@H]1CC1(C)C,0.915507491
Cn1cncc1-c1ncccc1C(=O)N1CCCC1,1.237707308
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.195409352
Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,-0.075092295
Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1,0.79950237
Cn1ccnc1CN(C(=O)c1[nH]c2ccccc2c1Cl)C1CC1,1.09220264
Cn1ccnc1CCNC(=O)c1cccc2cccnc12,0.895701982
Cn1ccnc1-c1noc(NCc2ccccc2)n1,0.082553411
Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,1.739361105
Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,0.405408249
Cn1ccc(CSc2n[nH]c(-c3cc(F)cc(F)c3)n2)n1,-0.236640029
Cn1ccc(CN2CCC(c3cnccn3)CC2)n1,-0.007503683
Cn1ccc(CN2C(=O)c3ccccc3C2=O)cc1=O,0.278115947
Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1,-0.084921164
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,1.600468919
Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,1.386464306
Cn1cc(NC(=O)c2cnn3cccnc23)c(C2CCCCC2)n1,0.089584264
Cn1cc(NC(=O)c2cn(Cc3ccccc3)nn2)cn1,0.011924444
Cn1cc(NC(=O)c2ccc(OCC3CCOCC3)nc2)cn1,0.469679644
Cn1cc(NC(=O)[C@@H]2CCCCN2C(=O)OC(C)(C)C)cn1,0.612987096
Cn1cc(CNc2ncccn2)c(C(C)(C)C)n1,-0.043409666
Cn1cc(CN2CCc3nc4ccccc4c(=O)n3CC2)cn1,0.443558806
Cn1cc(CN2CCN(c3ccccc3O)CC2)c(-c2ccncc2)n1,0.430572064
Cn1cc(CN2CCCC(c3ccnc(Nc4cnccn4)c3)C2)cn1,0.8034241
Cn1cc(CCNc2cncc(Br)c2)cn1,-0.184039547
Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,0.180133765
Cn1cc(CCNC(=O)N2CCCc3c(F)cccc32)cn1,0.232412679
Cn1cc(C2CCN(CC(=O)N3CCc4sccc4C3)CC2)cn1,0.441134159
Cn1cc(C(C)(C)NC(=O)C#Cc2ccc3c(c2)OCO3)cn1,0.589952849
Cn1cc(C(=O)O)c(C2CCCCC2)n1,0.017499777
Cn1cc(C(=O)NCCc2c[nH]c3ccccc23)c(-c2cccnc2)n1,1.461941301
Cn1cc(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)ccc1=O,-0.123931927
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1,-0.030456182
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1,-0.154029405
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,1.726392071
Cn1cc(-c2cccc3c(C(N)=O)cccc23)cn1,0.068819499
Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,0.975904038
Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,1.786259707
Cn1c(SCOCc2ccccc2)nnc1C1CC1,-0.243942058
Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,-0.298566333
Cn1c(CNC(=O)Cc2ccccc2)nc2ccccc21,0.353014136
Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,0.366691248
Cn1c(C(=O)N2CCN(CCc3ccccc3)C(=O)C2)cc(=O)n(C)c1=O,0.920418254
Cn1c(=O)n(Cc2cccnc2)c(=O)c2ccc(C(F)(F)F)nc21,-0.190345096
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21,0.126314146
Cn1c(=O)n(C2CCCC2)c(=O)c2c(F)cccc21,-0.161110091
Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,0.79508038
Cn1c(=O)c2c(nc3n2CCN3Cc2c(F)cccc2Cl)n(C)c1=O,0.104708268
Cn1c(=O)c(C(=O)CSc2nc3ccccc3n2C)c(N)n(Cc2ccccc2)c1=O,1.114002873
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,1.682981334
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,1.116505637
Clc1cnc(NCC2(CN3CCCC3)CC2)nc1,-0.134515284
Clc1ccccc1CNCc1ccc2c(c1)OCCO2,-0.35373457
Clc1cccc(Cl)c1Cc1n[nH]c(CCCn2cccn2)n1,1.123483912
Clc1cccc(CNc2nc(C3CC3)no2)c1,-0.322188489
Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1,-0.062260208
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1.679829195
Clc1ccc2c(Oc3cccnc3)ncnc2c1,-0.184449341
Clc1ccc2c(NCCN3CCOCC3)ncnc2c1,0.135542858
Clc1ccc(NCc2ccoc2)nn1,-0.226034417
Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1,-0.339554181
Clc1ccc(Cc2nc(-c3ccccc3)n[nH]2)cn1,0.182622539
Clc1ccc(CSc2nc(-c3ccccc3)c[nH]2)cn1,-0.206768914
Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,1.995635195
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,-0.204548622
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,-0.314355198
Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,0.200833378
Cc1sc2nc(CN3CCOCC3)nc(N3CCN(c4ccncc4)CC3)c2c1C,1.461071039
Cc1sc2nc(CN3CCCC3)nc(N)c2c1C,1.245216491
Cc1sc2nc(CN3CCC(C)CC3)nc(N3CCN(c4cnccn4)CC3)c2c1C,0.969034354
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,0.002242958
Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1,0.913027369
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1,-0.204915725
Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,0.117710441
Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,-0.257526027
Cc1oc2ccccc2c1CNc1nnc(-c2ccncc2)o1,0.009096206
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,-0.22431506
Cc1oc(C)c(C(=O)NCC#Cc2ccccc2)c1C,-0.350581533
Cc1oc(C)c(C(=O)N2CCNC(=O)C2)c1Br,0.772271975
Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,0.198800888
Cc1nsc(Nc2ccccc2)c1C#N,-0.434750438
Cc1nsc(NCc2cncs2)n1,-0.165109904
Cc1noc2ncnc(N3CCCN(C(=O)C4CC4)CC3)c12,1.325711233
Cc1noc2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,-0.291178559
Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1,-0.101389988
Cc1noc(OCC(=O)N2CCCCCC2)n1,0.003248718
Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,-0.123980616
Cc1noc(NCc2ccc(F)cc2C)n1,-0.230109065
Cc1noc(NCc2c(C)nn(C)c2C)n1,0.126511871
Cc1noc(COc2cccnc2C)n1,-0.151372422
Cc1noc(CCNc2ncnc3ccccc23)n1,-0.03353182
Cc1noc(C2CCN(CCc3ccccc3)CC2)n1,-0.307897398
Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1,-0.064809899
Cc1noc(C)c1CSC(=N)N1CCOCC1,0.084377165
Cc1noc(C)c1CS(=O)(=O)Cc1cccc2c1OCCO2,0.39060979
Cc1noc(C)c1CS(=O)(=O)C1CCCc2ccccc21,-0.020845638
Cc1noc(C)c1CCC(=O)Nc1cccnc1,0.859932852
Cc1noc(C)c1CC(=O)N1CCc2[nH]c3ccc(Br)cc3c2C1,0.705362871
Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1,0.256253381
Cc1noc(C)c1-c1cc(-c2ccccc2Cl)nc(C2CC2)n1,-0.287221652
Cc1noc(C(C)C)c1C(=O)Nc1ccccn1,-0.280270154
Cc1noc(C(C)C)c1C(=O)N1CC(C)OC(c2ccccc2)C1,-0.025704041
Cc1noc(-c2ccc(NC(=O)Cc3ccccc3)cc2)n1,-0.241501407
Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl,0.886108359
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,-0.226993894
Cc1nnnn1CCN(C)c1ccccc1,-0.224538885
Cc1nnc2ncc(-c3cccc4ccnn34)cn12,-0.330017864
Cc1nnc2ncc(-c3cccc(-c4ccnn4C)c3)cn12,-0.03202529
Cc1nnc2ccc(NCCOC3CCCCCC3)nn12,0.189066296
Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12,-0.149322989
Cc1nnc(NCc2cccnc2)c2ccccc12,0.815470966
Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C,-0.19630943
Cc1nnc(NCC(=O)N2CCc3sccc3C2)c(C#N)c1C,0.116120914
Cc1nnc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)s1,0.159784389
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,0.115686601
Cc1nnc(N2CCCSCC2)c(C#N)c1C,-0.189960143
Cc1nnc(COc2cccc(-n3ccnc3)c2)n1C1CC1,1.363985223
Cc1nnc(CN(C)Cc2cnn(C)c2C)s1,0.157974898
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,0.850877323
Cc1nnc(-c2ccccc2-c2ccc(O)cc2)s1,0.115193201
Cc1nnc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1,0.297621812
Cc1nn(Cc2csc(-c3cccs3)n2)c(N)c1C#N,-0.161734487
Cc1nn(CCNS(=O)(=O)N2CCOCC2)c(C)c1C,0.933586406
Cc1nn(CCNS(=O)(=O)N2CCCCC2)c(C)c1C,0.18623203
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,0.196711092
Cc1nn(C)cc1CNc1nc(-c2cnccn2)nc2sc3c(c12)CCCC3,0.283241731
Cc1nn(C)c2sc(C(=O)N3CCC(C(=O)O)(c4ccccc4)CC3)cc12,0.931334559
Cc1nn(C)c2ncnc(N(C)Cc3cccc(Cl)c3)c12,-0.244865557
Cc1nn(C)c2ncc(CNc3ccon3)cc12,-0.066466348
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12,-0.243064456
Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,-0.072219063
Cc1nn(C)c(C)c1NC(=O)CN1CCN(c2nccs2)CC1,1.277060596
Cc1nn(C)c(C)c1NC(=O)CN1CCC2(CCCCC2)CC1,0.204093086
Cc1nn(C)c(C)c1CCC(=O)N1CCN(C)Cc2ccccc21,1.661297124
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21,1.355354985
Cc1nn(C)c(C)c1C(=O)NCc1ccccc1,-0.104769472
Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N2CCN(C)CC2)n1,0.258069749
Cc1nn(C(C)C)c(C)c1S(=O)(=O)NCC1CCN(C(=O)C2CC2)CC1,1.923288591
Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)N1CCC(S(=O)(=O)C(C)C)CC1,1.165457253
Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,0.582203374
Cc1ncsc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,1.702451405
Cc1ncsc1C(=O)N1C[C@@H]2CCCN(C(=O)c3scnc3C)[C@@H]2C1,1.914018895
Cc1ncsc1-c1cncc(CC2CCCN(C)C2)n1,-0.013310983
Cc1ncn(Cc2noc(-c3ccccc3O)n2)c1C,-0.19159835
Cc1nccn1CCNC(=O)C(C)(C)C,0.814325177
Cc1nccn1CCCN1C(=O)SC(C)(C)C1=O,0.400132138
Cc1nccn1-c1cncc(N2CCN(CC3CCCC3)C(=O)C2)n1,0.841346765
Cc1ncccc1CNc1nnc(C(C)(C)C)s1,0.107334349
Cc1ncccc1CNc1ccc(CC#N)cc1,-0.272827623
Cc1nccc(NC(=O)c2ccncc2Cl)c1Cl,-0.137282978
Cc1nccc(NC(=O)c2ccc(Cl)nc2Cl)n1,-0.261058419
Cc1nccc(NC(=O)CCc2ccncc2)c1Cl,-0.083202685
Cc1nccc(N(C)Cc2nc(-c3cccnc3)no2)n1,-0.060692444
Cc1nccc(C2CCN(Cc3ncc[nH]3)CC2)n1,1.409873147
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,-0.170444289
Cc1nccc(-c2cccc(NCc3cc(C)on3)c2)n1,-0.270630214
Cc1nccc(-c2cccc(NCC(=O)NCC(=O)N3CCCC3)c2)n1,1.637477924
Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1,-0.126078894
Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,0.160342886
Cc1nccc(-c2ccc(-c3noc(CN4CCOCC4)n3)cc2)n1,-0.169234483
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,-0.111068517
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,-0.011565693
Cc1ncc(CN2CCC(Nc3ccc4nnnn4n3)C(C)C2)s1,1.439027359
Cc1ncc(CCN2C(=O)NC3(CCCC3)C2=O)s1,1.959178514
Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,0.146032473
Cc1ncc(C(=O)Nc2ncnc3oc(C)c(C)c23)s1,-0.374299947
Cc1ncc(-c2ccccn2)c(CCNC(=O)C2CCCC2)n1,0.888055024
Cc1ncc(-c2ccc(C)c(S(=O)(=O)NCc3cnn(C)c3C)c2)o1,1.562110112
Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,0.287250085
Cc1nc2n(c1CN1CCN(c3ncccn3)CC1)CCCC2,0.872118832
Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,1.417997872
Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1,0.439029601
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1,-0.164551611
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1,0.660039674
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1,0.665029798
Cc1nc2cc(NC(=O)CCc3c(C)nc4c(c(C)nn4C)c3C)ccc2o1,1.128805354
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)OC1CCCCC1,0.037124945
Cc1nc2cc(-c3nccn3C)nn2c(NCc2cccnc2)c1C,1.454776177
Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2,-0.129793418
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,1.174297192
Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,1.216794513
Cc1nc(O)cc(C2CCN(c3cnccn3)CC2)n1,1.62335555
Cc1nc(O)c2c(n1)CN(Cc1ccccc1)CC2,0.990555013
Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,0.161092639
Cc1nc(NCc2sccc2C)n(C)n1,-0.099528411
Cc1nc(NCc2cn(C)nc2-c2cccs2)n(C)n1,1.104002166
Cc1nc(NCCN2C(=O)CCC2=O)c2c(C)csc2n1,0.780841079
Cc1nc(NCC(C)(C)c2ccccc2)n(C)n1,0.030534509
Cc1nc(NC2(c3cccc(Cl)c3)CC2)c2c(C)noc2n1,-0.05975549
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,1.142006289
Cc1nc(N2CCn3ccnc3C2)c2cnn(C)c2n1,0.559750833
Cc1nc(N2CCc3c(ncn3C)C2)c2c(C)c(C)sc2n1,0.28731198
Cc1nc(N2CCOc3ccccc3C2)c2cnn(C)c2n1,-0.289829653
Cc1nc(N2CCNCC2)c2cnn(C)c2n1,1.184925597
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,0.549663428
Cc1nc(N)c2c(C(F)(F)F)cc(C3CCN(C(=O)Cc4ccc(F)cc4)CC3)nc2n1,1.455032462
Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,-0.183312397
Cc1nc(Cn2ncc3ccccc3c2=O)cs1,-0.166907133
Cc1nc(Cl)cc(Nc2cnn(C(C)(C)C)c2)n1,-0.165074651
Cc1nc(Cl)cc(Nc2ccc3c(c2)N(C)C(=O)CO3)n1,-0.127475393
Cc1nc(Cc2ccccc2)sc1C(=O)Nc1cccc(-c2ccn[nH]2)c1,0.456560886
Cc1nc(COc2ccc(F)cc2)sc1C(=O)N1CCC(C)CC1,-0.265177692
Cc1nc(CNC2CCN(C(=O)C3CC3)CC2)cs1,0.53516773
Cc1nc(CN2C[C@@H](c3ccc4c(c3)OCO4)[C@@H]3[C@H]2C2CCN3CC2)co1,1.7275744
Cc1nc(CN2CCC(CNC(=O)COc3ccccc3Cl)CC2)c[nH]1,0.725943385
Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,0.186812119
Cc1nc(CN(C)C(=O)C2c3ccccc3-c3ccccc32)no1,0.035939068
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,0.664060367
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,1.572649086
Cc1nc(CC2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc(NC2CCCC2)n1,1.055508581
Cc1nc(CC(=O)NCc2ccccc2)cs1,-0.102357902
Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,-0.166822691
Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,0.042153514
Cc1nc(C)c2c(C)c(C(=O)N(C)CCN3CCCC3)sc2n1,1.101141102
Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,-0.283128079
Cc1nc(C)c(C)c(NCc2cc(-c3ccc(F)cc3)no2)n1,-0.042964735
Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,0.557877992
Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,-0.513764384
Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,0.089413622
Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,1.087935966
Cc1nc(-c2ccccc2)ccc1C(=O)N1CCCS1(=O)=O,-0.115722102
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,-0.136507081
Cc1nc(-c2cccc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)c2)no1,2.054339982
Cc1nc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc(C(C)C)n1,-0.174330029
Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,-0.221745159
Cc1n[nH]c2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,2.06178259
Cc1n[nH]c(C2CCN(C(=O)NC3CCN(c4ccc(F)cc4)CC3)CC2)n1,1.360741409
Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1,-0.214508692
Cc1n[nH]c(C)c1CCCN(C)c1cncc(C(=O)N(C)C)n1,1.971797631
Cc1n[nH]c(C)c1CCC(=O)N1CCOCC1,1.129089131
Cc1n[nH]c(-c2c(C)c3cc(F)ccc3n2C)n1,-0.293555531
Cc1csc2nc3n(c(=O)c12)CCNCC3,-0.1634145
Cc1csc(Nc2ccc(C#N)cc2)n1,-0.37818485
Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1,-0.747631142
Cc1csc(NC(=O)CCc2ccncc2)n1,-0.057438597
Cc1csc(N2CCN(Cc3ccc(OCC(F)(F)F)nc3)CC2)n1,-0.183875673
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,-0.200789714
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1,-0.192168725
Cc1csc(Cc2nc(-c3ccc(O)cc3)no2)n1,-0.274921551
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,-0.25685021
Cc1cnn(Cc2nc(Cn3cccn3)no2)c1,-0.112816694
Cc1cnn(CCNC(=O)C2(Cn3cccn3)CC2)c1,0.785978429
Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1,0.42737916
Cc1cnn(CC(=O)NCCCn2cc(Cl)cn2)c1,0.369783937
Cc1cnn(C2CN(CC3(O)CCCCC3)C2)c1,-0.311815484
Cc1cnccc1-c1cnc(N(C)C)nc1-c1ccco1,-0.196666316
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,0.162660691
Cc1cncc(C2CCN(Cc3cnccn3)CC2)n1,-0.186811859
Cc1cnc(NCc2ccccc2-n2ccnc2)nc1N(C)C,1.052442339
Cc1cnc(N2CCSCC2)nc1N1CCSCC1,-0.160689523
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1,1.738231144
Cc1cnc(CNCc2cccc3c2OCO3)s1,-0.217092035
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,0.838121795
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,2.281582606
Cc1cnc(-n2cnnc2)c(-c2cccc(Cl)c2Cl)c1,0.351583869
Cc1cnc(-c2nc(NCc3ccccn3)ncc2-c2onc(C)c2C)cn1,1.027719687
Cc1cn[nH]c1C1(C)CCN(Cc2cnn(C)c2)CC1,1.354339972
Cc1cn2cc(C(=O)N(C)CCO)cc(N[C@@H]3CCOc4cccc(C)c43)c2n1,1.865450479
Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,-0.471489026
Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,1.375001571
Cc1ccsc1C(=O)NCc1ccc2c(c1)OCCCO2,-0.235206692
Cc1ccsc1-c1nsc(NC(=O)CN(C)C)n1,-0.058673935
Cc1ccncc1-c1ccc(-c2ccn[nH]2)cc1,-0.229488133
Cc1ccnc(NC(=O)CN2CCCC2=O)c1,0.327214183
Cc1ccnc(N2CCC(OCC3CCCC3)CC2)n1,-0.288342661
Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,-0.157581676
Cc1ccnc(C2CCN(C3CCCC3)CC2)n1,0.05085228
Cc1ccnc(-n2nccc2NC(=O)NC2(C)CCC2)c1,-0.237640073
Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1,0.46929179
Cc1cccnc1Nc1cccc(C2CCCN(CC(=O)Nc3nccs3)C2)n1,0.172627701
Cc1cccnc1NC(=O)Cc1coc2c(C)c(C)ccc12,-0.196206878
Cc1cccnc1NC(=O)CCn1cnc2ccccc21,1.202175212
Cc1cccnc1CNc1ccc(C#N)cc1F,-0.280988531
Cc1cccnc1CN1CCC(O)(c2ccccc2)CC1,-0.018504533
Cc1cccn(Cc2cccnc2)c1=O,-0.215414935
Cc1ccccc1S(=O)(=O)Nc1c(C)ccnc1Cl,-0.09970889
Cc1ccccc1OCCn1c(N)nc2ccccc21,0.183276025
Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,0.939513518
Cc1ccccc1NC(=O)Cn1nnc(C2CC2)n1,-0.047996222
Cc1ccccc1CSc1ccc(-c2ccccn2)nn1,-0.229703444
Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,0.854274428
Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,1.745512204
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,0.312935576
Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,0.69261281
Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,2.067757711
Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,-0.135369281
Cc1cccc2cc(C(=O)NCCCn3nnc4ccccc43)n(C)c12,-0.05258446
Cc1cccc([C@H]2CN(C(=O)C3CCCC3)[C@@H]3CCN(CC4CC4)C[C@H]23)c1,0.268722009
Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,0.122760221
Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1,-0.00284007
Cc1cccc(NCCc2cc(F)cc3c2OCOC3)n1,-0.426916303
Cc1cccc(NCCN2C(=O)CCC2=O)n1,-0.175575729
Cc1cccc(NCC2CCN(C(=O)c3ccccc3)CC2)n1,0.073135539
Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,-0.304714972
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,-0.15654972
Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,-0.258853819
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,-0.326775766
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,-0.899173857
Cc1cccc(NC(=O)CSc2nncs2)c1,-0.292474426
Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,-0.182256584
Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,0.085679216
Cc1cccc(N2CCN(C(=O)c3cncnc3C(C)C)CC2)c1,-0.054667172
