,smiles,LOG_MDR1-MDCK_ER,LOG_HLM_CLint,LOG_RLM_CLint
1844,Cn1ccnc1CN(C(=O)c1[nH]c2ccccc2c1Cl)C1CC1,1.09220264,1.956437379,3.352950636
1845,Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1,0.79950237,0.675686709,2.64966289
1846,Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,-0.075092295,1.49931585,2.463495823
1847,Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.195409352,1.254403046,2.330436096
1848,Cn1cncc1-c1ncccc1C(=O)N1CCCC1,1.237707308,0.675686709,1.027920136
1849,Cn1cncc1CCNC(=O)[C@H]1CC1(C)C,0.915507491,0.675686709,1.027920136
1850,Cn1cnnc1-c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)OCCO3)c1,1.227585992,1.203576775,2.488270026
1851,Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,0.568639918,0.675686709,1.254523909
1852,Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,1.900949917,1.752632239,2.255494421
1853,Cn1cnnc1CCn1ccnc1-c1cc2ccccc2s1,2.12642685,0.675686709,1.403240665
1854,Cn1cnnc1CNc1ccccc1C#N,0.659309751,0.675686709,1.027920136
1855,Cn1cnnc1NC(=O)c1cnn2c1CCCC2,0.596126048,0.675686709,1.027920136
1856,Cn1nc(-c2cc(F)cc(F)c2)cc1N,-0.216606982,1.641493941,1.687858793
1857,Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,0.709326696,1.001171015,2.278977548
1858,Cn1nc(C2CC2)c2[nH]c(-c3cccc(CN4CCOCC4)c3)nc21,1.715892652,1.273834318,2.38811364
1859,Cn1nc(C2CCNCC2)c2cccnc21,0.836347585,0.675686709,1.559343951
1860,Cn1nc(CNC(=O)C2CCC2)c2ccccc21,-0.179136093,1.097847077,2.167323243
1861,Cn1nc(N)c2ccc(Br)cc21,-0.142890907,1.380826057,1.976611303
1862,Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,-0.319064179,1.564121376,2.667123137
1863,Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,-0.172614085,1.005952287,2.56717346
1864,Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,0.198563892,1.221153322,1.950165189
1865,Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,-0.215766263,2.068119042,2.838213549
1866,Cn1nccc1CC1CCN(C2CCCC2)CC1,-0.026771289,0.675686709,2.410927313
1867,Cn1ncnc1COc1nn2c(-c3c(F)cccc3F)nnc2cc1C1CCC1,1.865535566,0.675686709,1.610351364
1868,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,0.764501538,0.675686709,1.729496866
1869,Cn1ncnc1NCc1cc(F)cc(F)c1,-0.120795544,0.675686709,1.027920136
1870,FC(F)(F)COc1ccc(CN2CCc3c(cnn3-c3ccccc3)C2)nn1,-0.22885435,1.354953146,1.899004751
1871,FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1,0.053139809,0.675686709,1.027920136
1872,FC(F)(F)c1nccc(NCCSc2nc3ccccc3o2)n1,-0.499591167,2.408097439,2.873189771
1873,Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,0.63268879,1.176756667,2.077785645
1874,Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,-0.074381912,1.386659455,2.377051137
1875,Fc1cc(Br)ccc1CNCc1ccccn1,1.078920472,1.423032772,2.648480035
1876,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,-0.329004434,1.226135722,2.208589142
1877,Fc1ccc(-n2nc(C3CCOCC3)nc2-c2cn[nH]c2)c(F)c1,1.292186407,0.675686709,1.79698346
1878,Fc1ccc(CCNc2ncnc3ncccc23)cc1,0.370644573,1.124634624,1.905542243
1879,Fc1ccc(CN2CCCN(c3ccc4nnnn4n3)CC2)cc1,-0.217184651,1.504457269,2.792201119
1880,Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,-0.504341318,1.978769224,3.652460244
1881,Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,0.122416298,0.675686709,1.862375899
1882,Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,-0.190428001,2.020460728,2.611558691
1883,Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12,0.111837627,1.608472546,2.178559709
1884,Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1,-0.111983709,1.008344629,2.447650986
1885,Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,-0.053185066,1.94888222,2.987411064
1886,Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,-0.148734639,2.27956657,3.236257298
1887,Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,-0.278212067,2.045369927,3.048810681
1888,Fc1cccc(Cl)c1CNCCc1c[nH]c2ccccc12,-0.33989325,2.474006353,3.332564892
1889,Fc1cccc(N2CCCC2)c1CN1CCN(Cc2ccon2)CC1,-0.19396052,1.782164352,3.538634048
1890,Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1,-0.0882077,1.970039879,3.293056783
1891,Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,0.353495036,2.601584178,3.213226004
1892,Fc1ccccc1-c1noc(-c2ccc(NCCc3cnccn3)nc2)n1,-0.846715251,1.007064656,2.87459487
1893,Fc1ccccc1CN1CCN(c2ncccn2)CC1,-0.144563043,1.927878283,2.902895597
1894,Fc1ccccc1CNc1nc(-c2ccccc2)no1,-0.218367089,1.389236984,2.118519341
1895,Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,-0.469469757,1.174350597,2.016092742
1896,N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1,0.045284987,1.030680664,2.906020253
1897,N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,-0.146788279,1.27567983,3.034711859
1898,N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1,-0.564486937,1.861456745,2.701927877
1899,N#CC1(NC(=O)CN2CCOCC2)CCCCCC1,0.330369893,0.675686709,1.816638945
1900,N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,-0.337708825,1.376668186,3.238583242
1901,N#CCCCN1CCN(c2cc(C#N)ccn2)CC1,-0.251844489,0.675686709,2.255197704
1902,N#CCCN(C(=O)c1cccs1)C12CC3CC(CC(C3)C1)C2,-0.274595068,2.417627779,3.364089817
1903,N#CCCN(C(=O)c1sccc1C#N)C12CC3CC(CC(C3)C1)C2,0.063072071,2.505268036,3.203705577
1904,N#CCCN(c1ncnc2sccc12)C1CC1,-0.146303415,1.042339205,2.364156856
1905,N#CCN(C(=O)c1cn(-c2ccc(Br)cc2)cn1)C1CC1,0.017556898,0.675686709,1.758025755
1906,N#CCN1CCC(CNC(=O)c2c(F)ccc(F)c2F)CC1,0.246213181,0.682415862,1.197115081
1907,N#CCSCC(=O)NC1CCCCCC1,-0.129080752,0.675686709,1.582370217
1908,N#CCn1ncnc1-c1cccc(C#N)c1,-0.126016551,0.675686709,1.705709801
1909,N#CN1CCC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,1.518767974,0.675686709,1.833892616
1910,N#Cc1c(F)cccc1Oc1cccnc1,-0.198079508,0.675686709,1.479056784
1911,N#Cc1c(O)nc2scc(-c3ccc(-c4ccccc4O)cc3)c2c1O,0.075958307,1.047508506,1.027920136
1912,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0.687865037,0.948706309,2.109244346
1913,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,0.973050431,2.089389301,3.224952911
1914,N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,1.629920896,0.675686709,1.027920136
1915,N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,-0.280743974,0.675686709,1.027920136
1916,N#Cc1cc(Oc2ccc3c(c2)CCC3)ncn1,-0.389729797,1.824197451,2.4522757
1917,N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,-0.00653213,0.764176132,1.828569678
1918,N#Cc1ccc(C(=O)N2CCCO2)nc1,-0.312639393,1.575291786,3.007036027
1919,N#Cc1ccc(CCC(=O)Nc2ccncc2)cc1,0.144253906,0.675686709,1.780230877
1920,N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,-0.224662894,0.675686709,1.316138156
1921,N#Cc1ccc(CNc2cnc3ccccc3c2)o1,-0.464795827,2.270690479,2.376326892
1922,N#Cc1ccc(Cn2cncn2)c(F)c1,-0.15703927,0.675686709,1.027920136
1923,N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,-0.057022681,1.126358727,1.804228055
1924,N#Cc1ccc(OCCn2cccn2)cc1,-0.233815791,0.840858554,1.027920136
1925,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.414640239,1.048286393,1.849836922
1926,N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,0.679084705,0.803457116,1.736141429
1927,N#Cc1ccc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1,0.644176841,0.860697274,1.835290964
1928,N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,1.390770804,0.983851719,1.692291584
1929,N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4ccc(F)cc4)C2)C3)c1,0.786178581,2.338143609,3.168006931
1930,N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,0.847410957,2.598019689,3.301600935
1931,N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,-0.277406726,2.475201781,2.817485378
1932,N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,0.351542707,1.753621355,2.645033982
1933,N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,-0.295397226,2.10850752,3.304961189
1934,N#Cc1cccc(CNCc2ccccn2)c1,-0.256699694,0.675686709,1.481084152
1935,N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,0.169785581,1.943993816,2.856567586
1936,N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1,-0.348756208,1.028286509,2.324819331
1937,N#Cc1ccccc1N1CCC(N)CC1,-0.250394836,1.345099146,3.345034986
1938,N#Cc1ccccc1NC(=O)CCc1ccccc1,-0.257738965,1.203141719,2.658640906
1939,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,-0.228849086,1.493234921,2.07612685
1940,N#Cc1cccnc1NCCc1ccc(F)cc1,-0.285026975,2.251881455,3.062367604
1941,N#Cc1cccnc1NCCc1cn2c(n1)CCCC2,0.12510836,1.059714846,3.387243316
1942,N#Cc1ccnc(Nc2ccc(F)cc2)c1,-0.215427075,2.214263518,2.267950412
1943,N#Cc1cnc2cc(F)cc(F)c2c1NC1CCN(CC(N)=O)CC1,1.177259324,0.675686709,1.437845653
1944,N=C(N)N/N=C/c1c(Cl)cccc1Cl,-0.264924697,0.675686709,1.886518925
1945,NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,0.687334663,2.261786087,3.134704191
1946,NC(=O)C1CCN(C(=O)CCc2ccc(Cl)cc2)CC1,0.795365902,0.675686709,2.131159751
1947,NC(=O)CC1CCN(c2ncccn2)CC1,0.004284882,0.675686709,1.027920136
1948,NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1.042049325,1.615466064,2.256012588
1949,NC(=O)CN1CCC(COc2ccccc2C(F)(F)F)CC1,-0.280470764,1.110252917,3.044293538
1950,NC(=O)CN1CCC(Oc2cccc(F)c2)CC1,-0.265089433,0.675686709,1.854700676
1951,NC(=O)COc1ccccc1-c1ccccc1,-0.207161916,1.412611726,1.878757262
1952,NC(=O)COc1ccccc1C(=O)Nc1cccc(-c2ccc3ccccc3c2)n1,-0.529318795,1.738439646,3.027327179
1953,NC(=O)COc1ncnc2ccccc12,0.10471014,0.675686709,1.027920136
1954,NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,-0.060596511,0.675686709,1.027920136
1955,NC(=O)Cn1ccc(-c2ccccc2)n1,-0.101364107,0.675686709,1.027920136
1956,NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,0.690209842,1.05514889,1.915410389
1957,NC(=O)c1cccc(Cn2cnc3c(oc4ccccc43)c2=O)c1,1.142746197,0.675686709,1.278639298
1958,NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,0.903089987,2.098650647,2.917721815
1959,NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1,1.51373341,1.575834185,1.947340579
1960,NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,-0.163733345,0.737272177,2.400698554
1961,NCCOc1cccc(CC(=O)N2CCC(F)(F)CC2)c1,1.287449923,0.675686709,1.027920136
1962,NCCOc1cccc(CC(=O)N2CCCN(C(=O)C3CCC3)CC2)c1,0.740949504,0.675686709,1.027920136
1963,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,0.20717264,0.675686709,1.447778009
1964,NCc1cccc(C(=O)N2CCCC2)c1,0.5543775,0.675686709,1.027920136
1965,NCc1cccnc1OCc1ccccc1,-0.362579015,1.068185862,2.873106018
1966,NS(=O)(=O)N1CCN(Cc2c(F)cccc2N2CCCC2)CC1,0.242002008,1.383582005,3.108690491
1967,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,1.714754156,1.612222088,2.832521686
1968,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,1.460471604,0.954628378,1.413165598
1969,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccc2nccnc2c1,1.126957557,1.235275877,1.746688677
1970,Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,-0.322211235,0.675686709,1.027920136
1971,Nc1ccc(CC(=O)Nc2ccccc2F)cc1,-0.180403498,0.675686709,1.027920136
1972,Nc1ccc(Oc2ccccc2F)nc1,-0.275843186,0.675686709,1.417604535
1973,Nc1ccc2[nH]c(CCc3ccccc3)nc2c1,0.102569807,0.675686709,1.459422646
1974,Nc1ccc2c(c1)ncn2CCc1ccccc1,-0.154315945,0.675686709,1.449046204
1975,Nc1ccccc1OCCn1ccnc1,-0.088578423,0.849235091,1.485352261
1976,Nc1ccnc2ccc(Oc3ccccc3)cc12,-0.313756709,1.129722109,3.368232757
1977,Nc1cnc(Cc2ccc(F)cc2)nc1,-0.173719514,0.675686709,1.188619167
1978,Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,-0.129160384,1.609423646,1.750816843
1979,Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,1.882226244,1.066176786,1.571266162
1980,Nc1nc(-c2ccccc2)nc2nc(C3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.098322745,0.764250875,2.270546082
1981,Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,-0.224019844,0.675686709,1.696504915
1982,Nc1nc(N)c2c(Cl)c(Br)ccc2n1,-0.241439706,0.866582677,1.927796235
1983,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,0.444209915,0.675686709,2.058813073
1984,Nc1nc2ccccc2n1CCCc1ccccc1,-0.014960767,1.12577395,2.665882922
1985,Nc1nc2ccccc2nc1N1CCCC1,-0.273006016,2.36483043,2.527157978
1986,Nc1ncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)cc1C(F)(F)F,0.038995578,1.11320777,1.861122024
1987,Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,0.285216624,2.57963614,3.177817186
1988,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,1.256879427,0.675686709,1.470307565
1989,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,1.322459871,1.543708051,2.012651661
1990,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,0.839066386,2.005819468,3.082243061
1991,Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,-0.139105165,0.675686709,1.027920136
1992,Nc1nnc(-c2ccc3c(c2)OCCO3)o1,-0.182504795,0.675686709,1.788309812
1993,Nc1nnc(SCCSC2CCCCC2)n1C1CC1,0.581109864,1.685410295,2.76529593
1994,Nc1nncc(-c2ccccc2OC(F)F)n1,-0.149584138,0.675686709,1.027920136
1995,O/N=C1/CCCc2c1cnc1ncnn21,0.22309884,0.675686709,1.027920136
1996,O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,0.398272583,1.358296608,2.675676628
1997,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,0.034671167,1.14245204,1.719480446
1998,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0.291741868,0.678154038,1.155093008
1999,O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,0.293943516,2.60607381,2.81471827
2000,O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,1.182377226,1.60686484,3.121809582
2001,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1.785868169,1.309417226,2.003908383
2002,O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1,0.670317142,1.076312688,2.313915707
2003,O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,0.544452712,1.635182049,3.438004091
2004,O=C(C1CCCN(Cc2cc3c(cc2O)OCO3)C1)N1CCOCC1,0.287881439,0.732071941,1.720804062
2005,O=C(CC(=O)N1CCCC1)N1CCCC1,0.45038831,0.675686709,1.027920136
2006,O=C(CC/C=C/c1ccccc1)Nc1ccccc1N1CCOC1=O,0.389792404,1.51263104,2.889610922
2007,O=C(CC1CCCC1)NCc1nnc2n1CCC2,1.71361027,0.675686709,1.027920136
2008,O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1,-0.117155797,0.675686709,1.671108018
2009,O=C(CC1CCNCC1)NCCc1ccccc1F,0.943990367,0.675686709,1.341157437
2010,O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,1.025765717,2.117606004,3.305804777
2011,O=C(CCCC(=O)N1CCN(c2nsc3ccccc23)CC1)Nc1nccs1,1.04995167,1.867673685,2.709309826
2012,O=C(CCCOc1ccccc1)N1CCCC1,-0.199949896,1.018284308,2.469131012
2013,O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,-0.066952946,1.718983049,2.869850442
2014,O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,0.172021144,1.268648165,2.703739201
2015,O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,-0.047852355,0.675686709,2.246656119
2016,O=C(CCCc1nc2ccccc2[nH]1)N1CCCC1,1.241998802,0.675686709,1.929541533
2017,O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,-0.010526546,1.854919088,3.061235655
2018,O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,1.054526705,0.675686709,1.027920136
2019,O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,0.497484847,2.186163547,2.9013079
2020,O=C(CCNc1ncccn1)N1CCc2ccccc2C1,0.089468092,1.394083776,2.164453981
2021,O=C(CCOc1ccccc1)N1CCCC1,-0.266902376,0.675686709,1.93230123
2022,O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1cnc2c(c1)CCC2,1.427244251,0.675686709,2.456939652
2023,O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1ncc(Cl)cn1,1.528491865,0.675686709,1.575441879
2024,O=C(CCc1cc2ccccc2o1)N1CCN(c2cnccn2)CC1,-0.201650351,1.842453215,2.696762531
2025,O=C(CCc1ccc(Cl)cc1)N1CCCC(c2n[nH]cc2-c2cccc(F)c2)C1,0.753540715,2.968260608,3.512951347
2026,O=C(CCc1ccc2c(c1)OCO2)Nc1cccc2cnccc12,0.005964492,1.621996303,2.477014116
2027,O=C(CCc1ccc2c(c1)OCO2)Nc1nc2c(s1)CCC2,-0.626596991,1.988487609,2.773161606
2028,O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,-0.138184752,3.000683042,3.630252291
2029,O=C(CCc1ccco1)Nc1ccccc1OC(F)F,-0.273163374,2.063836054,2.919639696
2030,O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1,-0.208932317,1.335197045,1.691982757
2031,O=C(CCc1cn[nH]c1)NCCCn1cc(Cl)cn1,1.25745022,0.675686709,1.446148676
2032,O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,-0.062662321,2.032457583,3.295658567
2033,O=C(CCn1cncn1)N(CC#Cc1ccccc1)C1CCCC1,0.296711312,2.419345987,3.130409361
2034,O=C(CCn1nnc2ccccc2c1=O)Nc1ccncc1,0.608360106,0.965342836,1.928226813
2035,O=C(CN1CCC(c2ccccc2)CC1)N1CCNC1=O,0.026122693,0.675686709,1.813927752
2036,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)N1CCc2ccccc21,1.707570176,1.018034403,2.594451115
2037,O=C(CN1CCCC(c2ccc3cn[nH]c3n2)C1)N1CCCC1,1.479515079,0.960280464,2.527646654
2038,O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,0.33521163,1.711284074,2.62188429
2039,O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,0.238672784,1.937327282,3.034963171
2040,O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1,-0.00730892,2.126232092,2.695767901
2041,O=C(CN1CCCC1=O)NCC1(CO)CCCC1,0.354338699,0.675686709,1.027920136
2042,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1cccc(F)c1,-0.099249078,2.080370307,2.985315978
2043,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1,-0.126037772,2.047734236,2.906852008
2044,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1Cl,0.012125249,2.360464659,3.218672284
2045,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F,-0.173122588,2.171023996,3.040661666
2046,O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,-0.069855634,2.645352502,3.290218758
2047,O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O,-0.047651133,0.675686709,1.787375449
2048,O=C(CN1CCOC(c2ccc(F)cc2)C1)Nc1ccccc1OC(F)F,-0.23002594,1.971210885,2.753110976
2049,O=C(CN1CCSC1=O)Nc1ccccc1F,-0.131142413,0.675686709,1.027920136
2050,O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,1.749252026,2.049624983,3.070491144
2051,O=C(CN1CCc2ccccc21)N1CCNC1=O,-0.1428735,0.675686709,1.210586025
2052,O=C(CNc1cc(N2CCCC2=O)ccc1F)N1CCCCCC1,0.428547763,1.376704672,2.594275397
2053,O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,0.761776726,0.675686709,1.966859486
2054,O=C(COCC1CC1)N1CCCc2ncccc21,-0.083618573,1.139060079,1.832681319
2055,O=C(COc1ncnc2ccccc12)NC12CC3CC(CC(C3)C1)C2,0.079327819,1.794104471,2.669835492
2056,O=C(CSC1CCCC1)N1CCC(Cn2cccn2)CC1,0.205486056,1.872517549,2.873401407
2057,O=C(CSC1CCCC1)N1CCC(n2ccnn2)CC1,0.112942152,1.121231455,2.139529622
2058,O=C(CSC1CCCC1)NCCn1nc2c(cc1=O)CCCC2,0.960937164,1.851105401,3.073010809
2059,O=C(CSCCc1ccccn1)Nc1ccccc1,-0.285691464,1.624292412,3.427032427
2060,O=C(CSCCc1ccncc1)Nc1ccccc1,-0.09411438,1.291768324,2.632281109
2061,O=C(CSc1ccc(F)cc1)N1CCCC1,-0.127348534,0.970579306,2.069686593
2062,O=C(CSc1ccc2c(c1)OCCO2)NC1CCCC1,-0.136385139,1.923197374,3.765053253
2063,O=C(CSc1ccccn1)N1CCSc2ccccc21,-0.232005395,2.629072023,3.805995088
2064,O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,-0.057671611,2.14248958,2.105738342
2065,O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,0.918286406,1.618654639,2.309415096
2066,O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,0.410327258,2.077872774,3.149464835
2067,O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,0.325002853,1.595231596,2.567835354
2068,O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,-0.050944631,1.796761608,2.458865888
2069,O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,0.320930369,0.675686709,1.714052997
2070,O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,-0.1123879,0.675686709,1.555360509
2071,O=C(Cc1ccc(F)cc1)NCCn1cccnc1=O,0.965165229,0.675686709,1.355125725
2072,O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,-0.302037185,2.052963129,3.188676267
2073,O=C(Cc1ccc2c(c1)OCCO2)NC1CCCCCC1,-0.208499673,2.288186604,2.967200121
2074,O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,1.188176001,2.265991663,2.942157425
2075,O=C(Cc1cccc(I)c1)N1CC(CO)C1,0.201685782,0.675686709,1.027920136
2076,O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,1.653675764,2.378554146,3.238495478
2077,O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,-0.017473604,2.121999497,2.894272853
2078,O=C(Cc1cccnc1)Nc1ncccc1Cl,-0.152337665,0.675686709,1.492886051
2079,O=C(Cc1cccs1)NCc1ccccc1F,-0.19329076,1.319647288,2.122713802
2080,O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.385236465,1.529468854,2.589565377
2081,O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,-0.024701654,1.939499285,3.3586478
2082,O=C(Cc1n[nH]c2ccccc12)N1CCCO1,-0.018820423,0.675686709,1.499934395
