,smiles,LOG_HLM_CLint,LOG_RLM_CLint
2254,Cn1cc(CN2CCN(c3ccccc3O)CC2)c(-c2ccncc2)n1,1.436623741,2.572999317
2255,Cn1cc(CN2CCc3nc4ccccc4c(=O)n3CC2)cn1,0.675686709,1.298460069
2256,Cn1cc(CNc2ncccn2)c(C(C)(C)C)n1,0.675686709,2.559899447
2257,Cn1cc(NC(=O)[C@@H]2CCCCN2C(=O)OC(C)(C)C)cn1,0.675686709,1.449940989
2258,Cn1cc(NC(=O)c2ccc(OCC3CCOCC3)nc2)cn1,0.675686709,1.614781248
2259,Cn1cc(NC(=O)c2ccccc2C(F)(F)F)cn1,0.675686709,1.027920136
2260,Cn1cc(NC(=O)c2cn(Cc3ccccc3)nn2)cn1,0.675686709,1.027920136
2261,Cn1cc(NC(=O)c2cnn3cccnc23)c(C2CCCCC2)n1,1.575845718,2.274889527
2262,Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.375590463,1.811286721
2263,Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,0.675686709,1.578593372
2264,Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,0.860996437,1.511656132
2265,Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1,1.799071617,2.825639642
2266,Cn1ccc(C(=O)NCCc2cc3nc(-c4ccncc4)ccn3n2)n1,0.945763923,2.022605682
2267,Cn1ccc(CN2C(=O)c3ccccc3C2=O)cc1=O,0.675686709,1.082390378
2268,Cn1ccc(CN2CCC(c3cnccn3)CC2)n1,0.675686709,1.428167203
2269,Cn1ccc(CSc2n[nH]c(-c3cc(F)cc(F)c3)n2)n1,1.111464152,2.118800235
2270,Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,0.675686709,2.188430657
2271,Cn1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)n1,1.330271691,1.817624858
2272,Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,0.675686709,1.490295665
2273,Cn1ccc2c(NC(=O)N3CCCN(C(=O)Oc4ccccc4)CC3)cccc21,1.620677284,2.890300272
2274,Cn1cccc(C(=O)NCc2nc(C(C)(C)C)no2)c1=O,0.675686709,2.13664448
2275,Cn1ccnc1-c1noc(NCc2ccccc2)n1,0.702775078,2.285167845
2276,Cn1ccnc1C1CCN(C(=O)COCc2nc3cc(F)ccc3[nH]2)CC1,0.675686709,1.788860992
2277,Cn1ccnc1CCNC(=O)c1cccc2cccnc12,1.058843415,2.175720503
2278,Cn1ccnc1CN(C(=O)c1[nH]c2ccccc2c1Cl)C1CC1,1.956437379,3.352950636
2279,Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1,0.675686709,2.64966289
2280,Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,1.49931585,2.463495823
2281,Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.254403046,2.330436096
2282,Cn1cncc1-c1ncccc1C(=O)N1CCCC1,0.675686709,1.027920136
2283,Cn1cncc1CCNC(=O)[C@H]1CC1(C)C,0.675686709,1.027920136
2284,Cn1cnnc1-c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)OCCO3)c1,1.203576775,2.488270026
2285,Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,0.675686709,1.254523909
2286,Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,1.752632239,2.255494421
2287,Cn1cnnc1CCn1ccnc1-c1cc2ccccc2s1,0.675686709,1.403240665
2288,Cn1cnnc1CNc1ccccc1C#N,0.675686709,1.027920136
2289,Cn1cnnc1NC(=O)c1cnn2c1CCCC2,0.675686709,1.027920136
2290,Cn1nc(-c2cc(F)cc(F)c2)cc1N,1.641493941,1.687858793
2291,Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,1.001171015,2.278977548
2292,Cn1nc(C2CC2)c2[nH]c(-c3cccc(CN4CCOCC4)c3)nc21,1.273834318,2.38811364
2293,Cn1nc(C2CCNCC2)c2cccnc21,0.675686709,1.559343951
2294,Cn1nc(CNC(=O)C2CCC2)c2ccccc21,1.097847077,2.167323243
2295,Cn1nc(N)c2ccc(Br)cc21,1.380826057,1.976611303
2296,Cn1ncc2c(NOCc3ccccc3)ncnc21,1.181872159,1.695858019
2297,Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,1.564121376,2.667123137
2298,Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,1.005952287,2.56717346
2299,Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,1.221153322,1.950165189
2300,Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,2.068119042,2.838213549
2301,Cn1nccc1C(=O)C1CCN(C(=O)c2cc(C(C)(C)C)nn2C)CC1,0.675686709,1.990796
2302,Cn1nccc1C(=O)C1CCN(C(=O)c2cccs2)CC1,1.087994255,1.988902155
2303,Cn1nccc1C(=O)NCCc1cc2nc(-c3cccs3)ccn2n1,1.829522473,2.751771641
2304,Cn1nccc1CC1CCN(C2CCCC2)CC1,0.675686709,2.410927313
2305,Cn1ncnc1COc1nn2c(-c3c(F)cccc3F)nnc2cc1C1CCC1,0.675686709,1.610351364
2306,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,0.675686709,1.729496866
2307,Cn1ncnc1NCc1cc(F)cc(F)c1,0.675686709,1.027920136
2308,FC(F)(F)COc1ccc(CN2CCc3c(cnn3-c3ccccc3)C2)nn1,1.354953146,1.899004751
2309,FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1,0.675686709,1.027920136
2310,FC(F)(F)c1nccc(NCCSc2nc3ccccc3o2)n1,2.408097439,2.873189771
2311,Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,1.176756667,2.077785645
2312,Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,1.386659455,2.377051137
2313,Fc1cc(-c2noc(C3CCN(C4CC4)CC3)n2)cc(F)c1F,1.87478902,2.771893804
2314,Fc1cc(Br)ccc1CNCc1ccccn1,1.423032772,2.648480035
2315,Fc1cc(CCNc2ncnc3sccc23)c2c(c1)COCO2,2.339252634,3.447841197
2316,Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,0.675686709,1.027920136
2317,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,1.226135722,2.208589142
2318,Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1,1.467045452,2.362456085
2319,Fc1ccc(-n2nc(C3CCOCC3)nc2-c2cn[nH]c2)c(F)c1,0.675686709,1.79698346
2320,Fc1ccc(CCNc2ncnc3ncccc23)cc1,1.124634624,1.905542243
2321,Fc1ccc(CN2CCCN(c3ccc4nnnn4n3)CC2)cc1,1.504457269,2.792201119
2322,Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,1.978769224,3.652460244
2323,Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,0.675686709,1.862375899
2324,Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,2.020460728,2.611558691
2325,Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12,1.608472546,2.178559709
2326,Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1,1.008344629,2.447650986
2327,Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,1.94888222,2.987411064
2328,Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,2.27956657,3.236257298
2329,Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,2.045369927,3.048810681
2330,Fc1cccc(Cl)c1CNCCc1c[nH]c2ccccc12,2.474006353,3.332564892
2331,Fc1cccc(N2CCCC2)c1CN1CCN(Cc2ccon2)CC1,1.782164352,3.538634048
2332,Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,1.785557602,2.818103112
2333,Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1,1.970039879,3.293056783
2334,Fc1cccc2c1CN(Cc1c[nH]nc1-c1cccnc1)CC2,1.968226032,3.094119498
2335,Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,2.601584178,3.213226004
2336,Fc1ccccc1-c1noc(-c2ccc(NCCc3cnccn3)nc2)n1,1.007064656,2.87459487
2337,Fc1ccccc1CN1CCN(c2ncccn2)CC1,1.927878283,2.902895597
2338,Fc1ccccc1CNc1nc(-c2ccccc2)no1,1.389236984,2.118519341
2339,Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,1.174350597,2.016092742
2340,N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1,1.030680664,2.906020253
2341,N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,1.27567983,3.034711859
2342,N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1,1.861456745,2.701927877
2343,N#CC1(NC(=O)C2CCCCCC2)CC1,0.675686709,1.027920136
2344,N#CC1(NC(=O)CN2CCOCC2)CCCCCC1,0.675686709,1.816638945
2345,N#CC1(NC(=O)Cc2cc3c(ccc4ccccc43)o2)CCOCC1,1.94107891,2.848311688
2346,N#CC1(NC(=O)c2ccc3c(c2)OCO3)CCCC1,0.675686709,1.811963552
2347,N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,1.376668186,3.238583242
2348,N#CCCCN1CCN(c2cc(C#N)ccn2)CC1,0.675686709,2.255197704
2349,N#CCCN(C(=O)c1cccs1)C12CC3CC(CC(C3)C1)C2,2.417627779,3.364089817
2350,N#CCCN(C(=O)c1sccc1C#N)C12CC3CC(CC(C3)C1)C2,2.505268036,3.203705577
2351,N#CCCN(c1ncnc2sccc12)C1CC1,1.042339205,2.364156856
2352,N#CCCn1ncnc1-c1cccc(C#N)c1,0.675686709,1.027920136
2353,N#CCN(C(=O)c1cn(-c2ccc(Br)cc2)cn1)C1CC1,0.675686709,1.758025755
2354,N#CCN1CCC(CNC(=O)c2c(F)ccc(F)c2F)CC1,0.682415862,1.197115081
2355,N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,1.81624793,2.426488489
2356,N#CCNC(=O)c1ccc(C#N)c(Cl)c1,0.675686709,1.027920136
2357,N#CCSCC(=O)NC1CCCCCC1,0.675686709,1.582370217
2358,N#CCc1ccc(OCc2ccncc2)cc1,1.726572367,2.571881118
2359,N#CCn1ncnc1-c1cccc(C#N)c1,0.675686709,1.705709801
2360,N#CN1CCC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,0.675686709,1.833892616
2361,N#Cc1c(Cl)nc(N)n1-c1ccccc1,1.069853021,1.44294987
2362,N#Cc1c(F)cccc1Oc1cccnc1,0.675686709,1.479056784
2363,N#Cc1c(O)nc2scc(-c3ccc(-c4ccccc4O)cc3)c2c1O,1.047508506,1.027920136
2364,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0.948706309,2.109244346
2365,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,2.089389301,3.224952911
2366,N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,0.675686709,1.027920136
2367,N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,0.675686709,1.027920136
2368,N#Cc1cc(F)ccc1Cn1ccnc1-c1ccccn1,1.312706146,2.617562252
2369,N#Cc1cc(N2CC(CO)C2)nc2ccc(Cl)cc12,1.838364173,2.084236573
2370,N#Cc1cc(Oc2ccc3c(c2)CCC3)ncn1,1.824197451,2.4522757
2371,N#Cc1ccc(-c2cccc(CN)c2)s1,2.550984956,2.745975253
2372,N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,0.764176132,1.828569678
2373,N#Cc1ccc(C(=O)N2CCCO2)nc1,1.575291786,3.007036027
2374,N#Cc1ccc(C(=O)Nn2cnnc2)cc1,0.675686709,1.027920136
2375,N#Cc1ccc(CCC(=O)Nc2ccncc2)cc1,0.675686709,1.780230877
2376,N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,0.675686709,1.316138156
2377,N#Cc1ccc(CNc2cnc3ccccc3c2)o1,2.270690479,2.376326892
2378,N#Cc1ccc(Cn2cncn2)c(F)c1,0.675686709,1.027920136
2379,N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,1.126358727,1.804228055
2380,N#Cc1ccc(OC2CCNCC2)cc1,0.675686709,1.027920136
2381,N#Cc1ccc(OCCn2cccn2)cc1,0.840858554,1.027920136
2382,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.048286393,1.849836922
2383,N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,0.803457116,1.736141429
2384,N#Cc1ccc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1,0.860697274,1.835290964
2385,N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,0.983851719,1.692291584
2386,N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4ccc(F)cc4)C2)C3)c1,2.338143609,3.168006931
2387,N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,2.598019689,3.301600935
2388,N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,2.475201781,2.817485378
2389,N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,1.753621355,2.645033982
2390,N#Cc1cccc(CN2CCN(CCO)CC2)c1,0.798097932,2.100518731
2391,N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,0.897791982,1.079325987
2392,N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,2.10850752,3.304961189
2393,N#Cc1cccc(CNCc2ccccn2)c1,0.675686709,1.481084152
2394,N#Cc1cccc(NCc2ccc(-c3cccnc3)o2)c1,1.961340398,2.619600407
2395,N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,1.943993816,2.856567586
2396,N#Cc1ccccc1CN1C(=O)CCC1=O,0.675686709,1.310480891
2397,N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1,1.028286509,2.324819331
2398,N#Cc1ccccc1N1CCC(N)CC1,1.345099146,3.345034986
2399,N#Cc1ccccc1NC(=O)CCc1ccccc1,1.203141719,2.658640906
2400,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,1.493234921,2.07612685
2401,N#Cc1cccnc1NCCc1ccc(F)cc1,2.251881455,3.062367604
2402,N#Cc1cccnc1NCCc1cn2c(n1)CCCC2,1.059714846,3.387243316
2403,N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,1.388225573,2.929307528
2404,N#Cc1ccnc(Nc2ccc(F)cc2)c1,2.214263518,2.267950412
2405,N#Cc1cnc2cc(F)cc(F)c2c1NC1CCN(CC(N)=O)CC1,0.675686709,1.437845653
2406,N#Cc1cnc2ccccc2c1OCCO,1.017826038,1.10404303
2407,N#Cc1nc(-c2ccccc2)oc1NCc1ccc2c(c1)OCO2,2.318165633,2.849160111
2408,N#Cc1nc(-c2ccccc2)oc1NCc1ccccc1,2.293431064,3.393340533
2409,N=C(N)N/N=C/c1c(Cl)cccc1Cl,0.675686709,1.886518925
2410,N=C(N)NCCCCC(=O)Nc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1,0.675686709,1.027920136
2411,N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@@H](CO)O[C@H]12,0.675686709,1.027920136
2412,NC(=O)C1(CCCc2ccccn2)CCNCC1,0.675686709,1.925827575
2413,NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,2.261786087,3.134704191
2414,NC(=O)C1CCN(C(=O)CCc2ccc(Cl)cc2)CC1,0.675686709,2.131159751
2415,NC(=O)CC1CCN(c2ncccn2)CC1,0.675686709,1.027920136
2416,NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1.615466064,2.256012588
2417,NC(=O)CN1CCC(CCc2ccccc2)CC1,0.675686709,2.663650051
2418,NC(=O)CN1CCC(COc2ccccc2C(F)(F)F)CC1,1.110252917,3.044293538
2419,NC(=O)CN1CCC(Oc2cccc(F)c2)CC1,0.675686709,1.854700676
2420,NC(=O)COc1ccccc1-c1ccccc1,1.412611726,1.878757262
2421,NC(=O)COc1ccccc1C(=O)Nc1cccc(-c2ccc3ccccc3c2)n1,1.738439646,3.027327179
2422,NC(=O)COc1ncnc2ccccc12,0.675686709,1.027920136
2423,NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,0.675686709,1.027920136
2424,NC(=O)Cn1ccc(-c2ccccc2)n1,0.675686709,1.027920136
2425,NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,1.05514889,1.915410389
2426,NC(=O)c1cccc(Cn2cnc3c(oc4ccccc43)c2=O)c1,0.675686709,1.278639298
2427,NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,2.098650647,2.917721815
2428,NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1,1.575834185,1.947340579
2429,NC(=O)c1cnn(Cc2cccc(F)c2)c1,0.675686709,1.027920136
2430,NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,0.737272177,2.400698554
2431,NC(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,0.80140371,1.152288344
2432,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,1.167919843,1.23299611
2433,NC1(c2nc(-c3ccsc3)no2)CCCCC1,0.675686709,2.650205496
2434,NC1(c2noc(-c3cccnc3)n2)CCCCCC1,0.675686709,2.647138366
2435,NCCCc1nc(-c2ccncc2)cs1,1.466763852,2.378399718
2436,NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,0.957559402,1.697299103
2437,NCCOc1cccc(CC(=O)N2CCC(F)(F)CC2)c1,0.675686709,1.027920136
2438,NCCOc1cccc(CC(=O)N2CCCN(C(=O)C3CCC3)CC2)c1,0.675686709,1.027920136
2439,NCCc1cnn(Cc2ccccc2)c1,0.675686709,1.027920136
2440,NCCn1cc(NC(=O)c2ccccc2)cn1,0.675686709,1.027920136
2441,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,0.675686709,1.447778009
2442,NCc1ccc(-n2cnc3ccccc32)cc1Cl,1.11330815,1.557001634
2443,NCc1ccc(Oc2ccccc2)nc1,1.315697514,1.702990278
2444,NCc1cccc(C(=O)N2CCCC2)c1,0.675686709,1.027920136
2445,NCc1cccnc1OCc1ccccc1,1.068185862,2.873106018
2446,NCc1nnc(CCc2ccccc2)o1,0.675686709,1.027920136
2447,NS(=O)(=O)C#Cc1ccccc1,1.023705043,1.027920136
2448,NS(=O)(=O)N1CCN(Cc2c(F)cccc2N2CCCC2)CC1,1.383582005,3.108690491
2449,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,1.612222088,2.832521686
2450,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,0.954628378,1.413165598
2451,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccc2nccnc2c1,1.235275877,1.746688677
2452,Nc1c(-c2ccc(F)cc2)ncn1Cc1ccccc1,1.163936209,2.570413333
2453,Nc1c(C(=O)NCC2CCCO2)sc(=S)n1-c1ccc(Cl)cc1,1.548143692,1.965121856
2454,Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,2.56594576,3.372693144
2455,Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,0.675686709,1.027920136
2456,Nc1ccc(CC(=O)Nc2ccccc2F)cc1,0.675686709,1.027920136
2457,Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,1.966113561,2.846444126
2458,Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,1.914642427,2.335342049
2459,Nc1ccc(Oc2ccccc2F)nc1,0.675686709,1.417604535
2460,Nc1ccc2[nH]c(CCc3ccccc3)nc2c1,0.675686709,1.459422646
2461,Nc1ccc2c(c1)ncn2-c1ccccc1,0.880356199,1.402312979
2462,Nc1ccc2c(c1)ncn2CCc1ccccc1,0.675686709,1.449046204
2463,Nc1ccc2c(ccn2CC(=O)N2CCOCC2)c1,0.675686709,1.027920136
2464,Nc1ccccc1-c1nc(C2CC2)no1,2.507337646,2.877153568
2465,Nc1ccccc1-c1nc(C2CCCCCC2)no1,1.678336247,3.117681196
2466,Nc1ccccc1OCCn1ccnc1,0.849235091,1.485352261
2467,Nc1ccnc2ccc(Oc3ccccc3)cc12,1.129722109,3.368232757
2468,Nc1ccnn1Cc1ccc(Cl)c(F)c1,0.675686709,1.563065578
2469,Nc1cnc(Cc2ccc(F)cc2)nc1,0.675686709,1.188619167
2470,Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,1.609423646,1.750816843
2471,Nc1cnn(CC(=O)N2CCCCC2)c1,0.675686709,1.027920136
2472,Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1,1.206960729,1.795024484
2473,Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,1.066176786,1.571266162
2474,Nc1nc(-c2ccccc2)nc2nc(C3CCCN(CC(=O)N4CCCC4)C3)ccc12,0.764250875,2.270546082
2475,Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,0.675686709,1.696504915
2476,Nc1nc(N)c2c(Cl)c(Br)ccc2n1,0.866582677,1.927796235
2477,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,0.675686709,2.058813073
2478,Nc1nc(N2CCN(CC3CCCC3)C(=O)C2)cc(-n2cccn2)n1,1.673665876,3.062005174
2479,Nc1nc2ccccc2n1C1CCCC1,1.569362203,1.942628031
2480,Nc1nc2ccccc2n1CCCc1ccccc1,1.12577395,2.665882922
2481,Nc1nc2ccccc2nc1N1CCCC1,2.36483043,2.527157978
2482,Nc1ncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)cc1C(F)(F)F,1.11320777,1.861122024
2483,Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,2.57963614,3.177817186
2484,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,0.675686709,1.470307565
2485,Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@@H](O)[C@H]1O,0.675686709,1.212986185
2486,Nc1nccc2ccc(-c3cccc(F)c3)cc12,2.31936635,2.897845283
2487,Nc1ncccc1OCc1cccc(Cl)c1,2.196236999,2.857942493
2488,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,1.543708051,2.012651661
2489,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,2.005819468,3.082243061
2490,Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,0.675686709,1.027920136
2491,Nc1nn(C(=O)Cc2ccc(F)cc2)c2cccc(F)c12,1.222091886,1.798761104
2492,Nc1nnc(-c2ccc3c(c2)OCCO3)o1,0.675686709,1.788309812
2493,Nc1nnc(SCCSC2CCCCC2)n1C1CC1,1.685410295,2.76529593
2494,Nc1nncc(-c2ccccc2OC(F)F)n1,0.675686709,1.027920136
2495,O/N=C1/CCCc2c1cnc1ncnn21,0.675686709,1.027920136
2496,O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,1.358296608,2.675676628
2497,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,1.14245204,1.719480446
2498,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0.678154038,1.155093008
2499,O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,2.60607381,2.81471827
2500,O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,1.60686484,3.121809582
2501,O=C(C1CC1)N1CCCC(C(=O)N2CCc3ccccc3C2Cc2ccccc2)C1,2.808403425,3.64244879
2502,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1.309417226,2.003908383
2503,O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.168114287,2.366900885
2504,O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.673767142,3.076226338
2505,O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1,1.076312688,2.313915707
2506,O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,1.635182049,3.438004091
2507,O=C(C1CCCCC1)N1CCC[C@H]1Cn1nnc(-c2cccs2)n1,2.11231001,3.709121835
2508,O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCc2ccccc2C1,1.940097926,3.004011237
2509,O=C(C1CCCN(Cc2cc3c(cc2O)OCO3)C1)N1CCOCC1,0.732071941,1.720804062
2510,O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1,2.380354173,3.500597596
2511,O=C(C1CCCN(c2ccc(Cl)nn2)C1)N1CCc2ccccc2C1,2.096193705,3.217462624
2512,O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,2.236272674,3.181841302
2513,O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,2.43650295,3.652849871
2514,O=C(CC(=O)N1CCCC1)N1CCCC1,0.675686709,1.027920136
2515,O=C(CC/C=C/c1ccccc1)Nc1ccccc1N1CCOC1=O,1.51263104,2.889610922
2516,O=C(CC1CCCC1)NCc1nnc2n1CCC2,0.675686709,1.027920136
2517,O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1,0.675686709,1.671108018
2518,O=C(CC1CCNCC1)NCCc1ccccc1F,0.675686709,1.341157437
2519,O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,2.117606004,3.305804777
2520,O=C(CCC1CCOCC1)Nc1ccc(C(=O)O)cc1,0.675686709,1.027920136
2521,O=C(CCCC(=O)N1CCN(c2nsc3ccccc23)CC1)Nc1nccs1,1.867673685,2.709309826
2522,O=C(CCCCCCC(=O)Nc1ccccc1)NO,0.675686709,1.437417582
2523,O=C(CCCOc1ccccc1)N1CCCC1,1.018284308,2.469131012
2524,O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,1.718983049,2.869850442
