smiles,LOG_RLM_CLint
O=C(N[C@@H](COc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1)c1cccn(Cc2ccc(F)c(F)c2)c1=O,2.583587381
O=C(NO)c1cnc(NC2(c3ccccc3)CC2)nc1,1.241745653
O=C(NO)c1cnc(NC2(c3cccc(F)c3)CCCCC2)nc1,2.48505386
O=C(NCc1nncn1-c1ccccc1)C1CCCC1,1.087568476
O=C(NCc1nnc2n1-c1ccccc1CC2)c1ccc2ccccc2c1,2.713096391
O=C(NCc1nnc2c(O)nccn12)C1CCCC1,1.027920136
O=C(NCc1ncc(-c2ccccc2)o1)C1CCCCC1,2.824888272
O=C(NCc1nc(-c2cnccn2)n[nH]1)C1Cc2ccccc2C1,1.278845022
O=C(NCc1cnn2cccnc12)c1ccccc1-n1cnnc1,1.027920136
O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,2.066966643
O=C(NCc1cccs1)c1cccnc1,1.027920136
O=C(NCc1cccnc1)c1sccc1-c1ccccc1,2.937782601
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,1.419278183
O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,2.603805599
O=C(NCc1cccc2c1OCCCO2)c1cscn1,1.918308238
O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,2.390097489
O=C(NCc1cccc(F)c1)c1[nH]nnc1-c1ccccc1,1.241397042
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,3.36540093
O=C(NCc1ccc(O)cc1)Nc1ccncc1F,1.027920136
O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1,2.497681405
O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,3.294946991
O=C(NCc1ccc(CN2CCS(=O)(=O)CC2)cc1)c1ccon1,1.027920136
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,2.293210028
O=C(NC[C@]1(O)CCN(Cc2cscn2)C[C@H]1O)c1c[nH]cn1,1.629083246
O=C(NC[C@]1(O)CCN(Cc2ccsc2)C[C@H]1O)c1c[nH]cn1,1.027920136
O=C(NC[C@]1(O)CCN(Cc2cccs2)C[C@H]1O)c1c[nH]cn1,1.027920136
O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1,2.116690743
O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,3.399066496
O=C(NC[C@@H]1CCN(c2ccccc2)C1)N1CCc2ccccc2C1,3.335113337
O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2,1.654571176
O=C(NCCc1csc(N2CCCC2)n1)N1CCSCC1,2.945556715
O=C(NCCc1cnn[nH]1)C1Cc2ccccc2C1,1.027920136
O=C(NCCc1cnn(-c2ccccc2)c1)N1CCC1,1.738788483
O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1,1.426202103
O=C(NCCc1ccccc1)c1cnccn1,1.463071381
O=C(NCCc1cccc2cccnc12)C1CCCCC1,2.957114776
O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1,1.43611492
O=C(NCCc1ccc2c(c1)OCO2)N1CCc2sccc2C1,3.095081786
O=C(NCCc1ccc2c(c1)OCO2)C1CCCC1,2.778333616
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1,3.289148638
O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1,2.172144462
O=C(NCCc1ccc(F)cc1)n1ccnc1,1.980276141
O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O,2.767166259
O=C(NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccco1,2.663355048
O=C(NCCN1CCc2ccccc2C1=O)c1ccon1,1.750438964
O=C(NCCN1CCc2ccccc2C1=O)c1ccncc1,2.380509717
O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,2.571648283
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,2.034443953
O=C(NCCN1CCC(O)(c2cccc(F)c2)CC1)c1cccc(F)c1,2.389748889
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,1.919015298
O=C(NCCCn1ccnc1)N1CCC12CCC2,1.444591226
O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,2.873165344
O=C(NCCCNC(=O)c1cc2ccccc2[nH]1)c1ccc2c(c1)OCCO2,2.45154697
O=C(NCC1CCC2(CC1)OCCO2)c1[nH]nc2c1CCCC2,3.104764944
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,1.701403906
O=C(NCC1CC1)c1cncn1-c1ccc(F)cc1,1.027920136
O=C(NCC1CC1)c1ccc(-n2ccnc2)nc1,1.365600288
O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1,3.214697381
O=C(NCC1(c2ccccc2)CC1)c1cccnc1,2.363504803
O=C(NCC1(c2ccc(F)cc2)CCOCC1)c1ccccn1,2.652403974
O=C(NCC1(Sc2ccccc2)CC1)c1ccc(=O)[nH]n1,2.753397659
O=C(NCC1(N2CCCCC2)CCCC1)c1cnn[nH]1,1.027920136
O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,1.027920136
O=C(NCC#CCN1CCc2ccccc2C1)NCc1ccc(F)cc1,2.736404471
O=C(NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1)N1CCC1,1.422409257
O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1,3.278355239
O=C(NC1CCCCCC1)c1ccc(-c2cnco2)cc1,1.956379761
O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,2.089092256
O=C(NC1CCCCC1)C1CCN(c2ccncc2Cl)CC1,2.41001085
O=C(NC1CCCCC1)C1=CCN(C(=O)C2CC2)C1,1.473720477
O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12,2.14486053
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,2.666326999
O=C(NC1CCCC1)C1=CCN(C(=O)C2CC2)C1,1.571522499
O=C(NC1CCCC1)C(=O)c1ccc2c(c1)CCC2,2.957847591
O=C(NC1CC1)c1cccnc1Oc1ccccc1,1.06807449
O=C(NC1CC1)c1cccc2cccnc12,1.494919503
O=C(NC1=NS(=O)(=O)c2ccccc21)c1cc(-c2ccc(F)cc2)no1,1.027920136
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,2.283452753
O=C(Cn1ncc2ccccc21)Nc1ccc2c(c1)CCO2,2.323165439
O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCCc2ccccc21,3.223718093
O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCc1ncc[nH]1,3.522116889
O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCCc1c[nH]cn1,2.776049981
O=C(Cn1ccnc1)NCc1ccccc1F,1.027920136
O=C(Cn1cc(NCc2cccc(Cl)c2)cn1)N1CCOCC1,1.856849679
O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,2.802245411
O=C(Cn1c(-c2ccc(F)cc2)nc2ccccc21)N1CCOCC1,1.027920136
O=C(Cc1n[nH]c2ccccc12)N1CCCO1,1.499934395
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,3.3586478
O=C(Cc1csc(-c2ccc(F)cc2)n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,3.449672284
O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.589565377
O=C(Cc1cccs1)NCc1ccccc1F,2.122713802
O=C(Cc1cccnc1)Nc1ncccc1Cl,1.492886051
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,2.894272853
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,3.238495478
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,2.942157425
O=C(Cc1ccc2c(c1)OCCO2)NC1CCCCCC1,2.967200121
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,3.188676267
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,1.555360509
O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,1.714052997
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,2.458865888
O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,2.567835354
O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,3.149464835
O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,2.309415096
O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,2.105738342
O=C(CSc1ccccn1)N1CCSc2ccccc21,3.805995088
O=C(CSc1ccc2c(c1)OCCO2)NC1CCCC1,3.765053253
O=C(CSc1ccc(F)cc1)N1CCCC1,2.069686593
O=C(CSCCc1ccncc1)Nc1ccccc1,2.632281109
O=C(CSCCc1ccccn1)Nc1ccccc1,3.427032427
O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,2.880727296
O=C(CSC1CCCC1)NCCn1nc2c(cc1=O)CCCC2,3.073010809
O=C(CSC1CCCC1)N1CCC(n2ccnn2)CC1,2.139529622
O=C(CSC1CCCC1)N1CCC(Cn2cccn2)CC1,2.873401407
O=C(COc1ncnc2ccccc12)NC12CC3CC(CC(C3)C1)C2,2.669835492
O=C(COc1cccc(-n2cncn2)c1)N1CCc2ccccc21,2.526855987
O=C(COc1ccc2oc3c(c2c1)CCCC3)N1CCOCC1,3.474290146
O=C(COc1ccc2ccc(=O)oc2c1)Nc1cccc(COCc2ccco2)c1,2.628298996
O=C(COCc1nc2ccccc2s1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,3.010513658
O=C(COCC1CC1)N1CCCc2ncccc21,1.832681319
O=C(COC(=O)c1cc(O)nc2ccccc12)c1ccc(Oc2c(Cl)cccc2[N+](=O)[O-])cc1,2.264647954
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,1.966859486
O=C(CNc1cc(N2CCCC2=O)ccc1F)N1CCCCCC1,2.594275397
O=C(CN1CCc2ccccc21)N1CCNC1=O,1.210586025
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,3.070491144
O=C(CN1CCSC1=O)Nc1ccccc1F,1.027920136
O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,2.543166258
O=C(CN1CCOC(c2ccc(F)cc2)C1)Nc1ccccc1OC(F)F,2.753110976
O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O,1.787375449
O=C(CN1CCCC1=O)NCC1(CO)CCCC1,1.027920136
O=C(CN1CCCC1=O)N1CCc2nc3sccc3c(=O)n2CC1,1.027920136
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,3.034963171
O=C(CN1CCCC(c2cccc(Cc3cccc(F)c3)n2)C1)N1CCCC1,3.058701926
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,2.62188429
O=C(CN1CCC(c2ccccc2)CC1)N1CCNC1=O,1.813927752
O=C(CCn1nnc2ccccc2c1=O)Nc1ccncc1,1.928226813
O=C(CCn1cncn1)N(CC#Cc1ccccc1)C1CCCC1,3.130409361
O=C(CCn1ccc2ccccc21)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,3.736240288
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,3.295658567
O=C(CCc1cnn(-c2ccccc2)c1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,3.576211388
O=C(CCc1cn[nH]c1)NCCCn1cc(Cl)cn1,1.446148676
O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1,1.691982757
O=C(CCc1ccco1)Nc1ccccc1OC(F)F,2.919639696
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,3.630252291
O=C(CCc1ccc2c(c1)OCO2)Nc1nc2c(s1)CCC2,2.773161606
O=C(CCc1ccc2c(c1)OCO2)Nc1cccc2cnccc12,2.477014116
O=C(CCc1ccc(Cl)cc1)N1CCCC(c2n[nH]cc2-c2cccc(F)c2)C1,3.512951347
O=C(CCc1ccc(-c2ccccc2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,3.246697956
O=C(CCc1cc2ccccc2o1)N1CCN(c2cnccn2)CC1,2.696762531
O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1ncc(Cl)cn1,1.575441879
O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1cnc2c(c1)CCC2,2.456939652
O=C(CCOc1ccccc1)N1CCCC1,1.93230123
O=C(CCNc1ncccn1)N1CCc2ccccc2C1,2.164453981
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,2.9013079
O=C(CCN1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)c1ccc2[nH]c(=O)oc2c1,2.71009112
O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,1.027920136
O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,3.061235655
O=C(CCCc1nc2ccccc2[nH]1)N1CCCC1,1.929541533
O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,2.246656119
O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,2.703739201
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,2.869850442
O=C(CCCOc1ccccc1)N1CCCC1,2.469131012
O=C(CCCC(=O)N1CCN(c2nsc3ccccc23)CC1)Nc1nccs1,2.709309826
O=C(CCC1CCOCC1)Nc1ccc(C(=O)O)cc1,1.027920136
O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,3.305804777
O=C(CC1CCNCC1)NCCc1ccccc1F,1.341157437
O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1,1.671108018
O=C(CC1CCCC1)NCc1nnc2n1CCC2,1.027920136
O=C(CC/C=C/c1ccccc1)Nc1ccccc1N1CCOC1=O,2.889610922
O=C(CC(=O)N1CCCC1)N1CCCC1,1.027920136
O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,3.652849871
O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,3.181841302
O=C(C1CCCN(c2ccc(Cl)nn2)C1)N1CCc2ccccc2C1,3.217462624
O=C(C1CCCN(Cc2cc3c(cc2O)OCO3)C1)N1CCOCC1,1.720804062
O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCc2ccccc2C1,3.004011237
O=C(C1CCCCC1)N1CCC[C@H]1Cn1nnc(-c2cccs2)n1,3.709121835
O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,3.438004091
O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1,2.313915707
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,2.003908383
O=C(C1CC1)N1CCCC(C(=O)N2CCc3ccccc3C2Cc2ccccc2)C1,3.64244879
O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,3.121809582
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,2.81471827
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,1.155093008
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,1.719480446
O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,2.675676628
O/N=C1/CCCc2c1cnc1ncnn21,1.027920136
Nc1nncc(-c2ccccc2OC(F)F)n1,1.027920136
Nc1nnc(-c2ccc3c(c2)OCCO3)o1,1.788309812
Nc1nn(C(=O)Cc2ccc(F)cc2)c2cccc(F)c12,1.798761104
Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,1.027920136
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,3.082243061
Nc1ncccc1OCc1cccc(Cl)c1,2.857942493
Nc1nccc2ccc(-c3cccc(F)c3)cc12,2.897845283
Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@@H](O)[C@H]1O,1.212986185
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,1.470307565
Nc1ncc(-c2cc(C3C4CN(C5COC5)CC43)n(CC3CC3)n2)cc1C(F)(F)F,1.861122024
Nc1nc2ccccc2nc1N1CCCC1,2.527157978
Nc1nc2ccccc2n1CCCc1ccccc1,2.665882922
Nc1nc2ccccc2n1C1CCCC1,1.942628031
Nc1nc(N2CCN(CC3CCCC3)C(=O)C2)cc(-n2cccn2)n1,3.062005174
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,2.058813073
Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1,1.696504915
Nc1nc(-c2ccccc2)nc2nc(C3CCCN(CC(=O)N4CCCC4)C3)ccc12,2.270546082
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,1.571266162
Nc1cnn(CC(=O)N2CCCCC2)c1,1.027920136
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,1.750816843
Nc1cnc(Cc2ccc(F)cc2)nc1,1.188619167
Nc1ccnc2ccc(Oc3ccccc3)cc12,3.368232757
Nc1ccccc1OCCn1ccnc1,1.485352261
Nc1ccccc1-c1nc(C2CCCCCC2)no1,3.117681196
Nc1ccccc1-c1nc(C2CC2)no1,2.877153568
Nc1ccc2c(ccn2CC(=O)N2CCOCC2)c1,1.027920136
Nc1ccc2c(c1)ncn2CCc1ccccc1,1.449046204
Nc1ccc2[nH]c(CCc3ccccc3)nc2c1,1.459422646
Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,2.335342049
Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,2.846444126
Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,1.027920136
Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,3.372693144
Nc1c(C(=O)NCC2CCCO2)sc(=S)n1-c1ccc(Cl)cc1,1.965121856
Nc1c(-c2ccc(F)cc2)ncn1Cc1ccccc1,2.570413333
N[C@H](Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccc2nccnc2c1,1.746688677
N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,1.413165598
NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,2.832521686
NS(=O)(=O)N1CCN(Cc2c(F)cccc2N2CCCC2)CC1,3.108690491
NCc1nnc(CCc2ccccc2)o1,1.027920136
NCc1cccnc1OCc1ccccc1,2.873106018
NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,1.447778009
NCCOc1cccc(CC(=O)N2CCCN(C(=O)C3CCC3)CC2)c1,1.027920136
NCCOc1cccc(CC(=O)N2CCC(F)(F)CC2)c1,1.027920136
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,1.697299103
NCCCc1nc(-c2ccncc2)cs1,2.378399718
NC1(c2noc(-c3cccnc3)n2)CCCCCC1,2.647138366
NC1(c2nc(-c3ccsc3)no2)CCCCC1,2.650205496
NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,1.23299611
NC(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,1.152288344
NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,2.400698554
NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1,1.947340579
NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,1.915410389
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,1.027920136
NC(=O)COc1ccccc1C(=O)Nc1cccc(-c2ccc3ccccc3c2)n1,3.027327179
NC(=O)CN1CCC(COc2ccccc2C(F)(F)F)CC1,3.044293538
NC(=O)CN1CCC(CCc2ccccc2)CC1,2.663650051
NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,2.256012588
NC(=O)C1CCN(C(=O)CCc2ccc(Cl)cc2)CC1,2.131159751
NC(=O)C1(CCCc2ccccn2)CCNCC1,1.925827575
N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@@H](CO)O[C@H]12,1.027920136
N=C(N)NCCCCC(=O)Nc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1,1.027920136
N#Cc1nc(-c2ccccc2)oc1NCc1ccccc1,3.393340533
N#Cc1nc(-c2ccccc2)oc1NCc1ccc2c(c1)OCO2,2.849160111
N#Cc1cnc2cc(F)cc(F)c2c1NC1CCN(CC(N)=O)CC1,1.437845653
N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,2.929307528
N#Cc1cccnc1NCCc1ccc(F)cc1,3.062367604
N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,2.07612685
N#Cc1ccccc1N1CCC(N)CC1,3.345034986
N#Cc1ccccc1CN1C(=O)CCC1=O,1.310480891
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,2.856567586
N#Cc1cccc(NCc2ccc(-c3cccnc3)o2)c1,2.619600407
N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,3.304961189
N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,1.079325987
N#Cc1cccc(CN2CCN(CCO)CC2)c1,2.100518731
N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,2.645033982
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,3.301600935
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4ccc(F)cc4)C2)C3)c1,3.168006931
N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,1.692291584
N#Cc1ccc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1,1.835290964
N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,1.736141429
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.849836922
N#Cc1ccc(OCCn2cccn2)cc1,1.027920136
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,1.804228055
N#Cc1ccc(Cn2cncn2)c(F)c1,1.027920136
N#Cc1ccc(CNc2cnc3ccccc3c2)o1,2.376326892
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,1.316138156
N#Cc1ccc(CCC(=O)Nc2ccncc2)cc1,1.780230877
N#Cc1ccc(C(=O)Nn2cnnc2)cc1,1.027920136
N#Cc1ccc(C(=O)N2CCCO2)nc1,3.007036027
N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,1.828569678
N#Cc1ccc(-c2cccc(CN)c2)s1,2.745975253
N#Cc1cc(Oc2ccc3c(c2)CCC3)ncn1,2.4522757
N#Cc1cc(N2CC(CO)C2)nc2ccc(Cl)cc12,2.084236573
N#Cc1cc(F)ccc1Cn1ccnc1-c1ccccn1,2.617562252
N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,1.027920136
N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,1.027920136
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,3.224952911
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,2.109244346
N#Cc1c(O)nc2scc(-c3ccc(-c4ccccc4O)cc3)c2c1O,1.027920136
N#Cc1c(F)cccc1Oc1cccnc1,1.479056784
N#CN1CCC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,1.833892616
N#CCc1ccc(OCc2ccncc2)cc1,2.571881118
N#CCSCC(=O)NC1CCCCCC1,1.582370217
N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,2.426488489
N#CCN1CCC(CNC(=O)c2c(F)ccc(F)c2F)CC1,1.197115081
N#CCN(C(=O)c1cn(-c2ccc(Br)cc2)cn1)C1CC1,1.758025755
N#CCCN(c1ncnc2sccc12)C1CC1,2.364156856
N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,3.238583242
N#CC1(NC(=O)c2ccc3c(c2)OCO3)CCCC1,1.811963552
N#CC1(NC(=O)Cc2cc3c(ccc4ccccc43)o2)CCOCC1,2.848311688
N#CC1(NC(=O)CN2CCOCC2)CCCCCC1,1.816638945
N#CC1(NC(=O)C2CCCCCC2)CC1,1.027920136
N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1,2.701927877
N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,3.034711859
N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1,2.906020253
Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,2.016092742
Fc1ccccc1CNc1nc(-c2ccccc2)no1,2.118519341
Fc1ccccc1-c1noc(-c2ccc(NCCc3cnccn3)nc2)n1,2.87459487
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,3.213226004
Fc1cccc2c1CN(Cc1c[nH]nc1-c1cccnc1)CC2,3.094119498
Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1,3.293056783
Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,2.818103112
Fc1cccc(N2CCCC2)c1CN1CCN(Cc2ccon2)CC1,3.538634048
Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,3.236257298
Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,2.987411064
Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1,2.447650986
Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12,2.178559709
Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,2.611558691
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,1.862375899
Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,3.652460244
Fc1ccc(CN2CCCN(c3ccc4nnnn4n3)CC2)cc1,2.792201119
Fc1ccc(CCNc2ncnc3ncccc23)cc1,1.905542243
Fc1ccc(-n2nc(C3CCOCC3)nc2-c2cn[nH]c2)c(F)c1,1.79698346
Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1,2.362456085
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,2.208589142
Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,1.027920136
Fc1cc(CCNc2ncnc3sccc23)c2c(c1)COCO2,3.447841197
